"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.dataset_path","dataset.perturbation_covariate_reps.drug","dataset.perturbation_covariate_reps.drugs","dataset.perturbation_covariates.dose","dataset.perturbation_covariates.drug","dataset.perturbation_covariates.drugs","dataset.sample_covariate_reps.cell_line","dataset.sample_covariates","dataset.split","dataset.split_covariates","dataset.wandb_project","logger.group","logger.log_model","logger.offline","logger.project","model.cond_output_dropout","model.condition_embedding_dim","model.condition_mode","model.conditioning","model.decoder_dims","model.decoder_dropout","model.ema","model.embedding_type","model.epsilon","model.flow_noise","model.flow_type","model.hidden_dims","model.hidden_dropout","model.layer_norm_before_concatenation","model.layers_after_pool.dims","model.layers_after_pool.dropout_rate","model.layers_after_pool.layer_type","model.layers_before_pool.cell_line.dims","model.layers_before_pool.cell_line.dropout_rate","model.layers_before_pool.cell_line.layer_type","model.layers_before_pool.dose.dims","model.layers_before_pool.dose.dropout_rate","model.layers_before_pool.dose.layer_type","model.layers_before_pool.drug.dims","model.layers_before_pool.drug.dropout_rate","model.layers_before_pool.drug.layer_type","model.layers_before_pool.drugs.dims","model.layers_before_pool.drugs.dropout_rate","model.layers_before_pool.drugs.layer_type","model.learning_rate","model.linear_projection_before_concatenation","model.multi_steps","model.pooling","model.regularization","model.tau_a","model.tau_b","model.time_encoder_dims","model.time_encoder_dropout","model.time_freqs","model.time_max_period","optimized_metric","training.batch_size","training.num_iterations","training.ood_n_conditions_on_log_iteration","training.ood_n_conditions_on_train_end","training.out_dir","training.save_model","training.test_n_conditions_on_log_iteration","training.test_n_conditions_on_train_end","training.valid_freq","ood_1_e_distance_mean","ood_1_mmd_mean","ood_1_r_squared_mean","ood_2_e_distance_mean","ood_2_mmd_mean","ood_2_r_squared_mean","ood_3_e_distance_mean","ood_3_mmd_mean","ood_3_r_squared_mean","ood_4_e_distance_mean","ood_4_mmd_mean","ood_4_r_squared_mean","pca_decoded_ood_1_e_distance_mean","pca_decoded_ood_1_mmd_mean","pca_decoded_ood_1_r_squared_mean","pca_decoded_ood_2_e_distance_mean","pca_decoded_ood_2_mmd_mean","pca_decoded_ood_2_r_squared_mean","pca_decoded_ood_3_e_distance_mean","pca_decoded_ood_3_mmd_mean","pca_decoded_ood_3_r_squared_mean","pca_decoded_ood_4_e_distance_mean","pca_decoded_ood_4_mmd_mean","pca_decoded_ood_4_r_squared_mean"
"warm-salad-4327","finished","-","","","2025-09-05T22:43:02.000Z","3471","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","film","[4096,4096,4096]","0.2","0.0001","concatenated_drug_embeddings","1","1","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00001","false","20","mean","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.764565467834473","0.01377871260046959","0.8059648539395714","9.445648193359377","0.02096993662416935","0.6856869305084482","13.57697296142578","0.028587237000465393","0.6304313106042151","36.78897857666016","0.07223331183195114","0.23877883846879636","5.764553070068359","0.0137769291177392","0.9095944440937974","9.445566177368164","0.020965218544006348","0.8536535937343545","13.576930046081545","0.028588322922587395","0.8141354714747573","36.78885269165039","0.07222984731197357","0.5577119932123016"
"bumbling-darkness-5649","finished","-","","","2025-09-07T19:56:30.000Z","3599","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","256","deterministic","resnet","[4096,4096,4096]","0.2","1","closest_cell_line","1","1","constant_noise","[1024,1024,1024]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.0001","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.994332313537598","0.014283687807619572","0.7941363327915586","9.566976547241213","0.021349430084228516","0.6789271328213426","13.579750061035156","0.02883181720972061","0.6280400056223349","36.66770935058594","0.07236071676015854","0.2414436740058273","5.994292736053467","0.01428182888776064","0.9055997756342872","9.56691551208496","0.021344121545553207","0.8521343194346329","13.579617500305176","0.028832051903009415","0.8143997869003279","36.66756820678711","0.07235641032457352","0.5600632191370365"
"drawn-frost-4878","finished","-","","","2025-09-06T17:46:09.000Z","4171","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","concatenation","[4096,4096,4096]","0.2","0.001","closest_cell_line","1","0.1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.7876200675964355","0.013763582333922386","0.8065536751309226","9.451620101928713","0.02092227339744568","0.6868672947887922","13.583301544189451","0.028568539768457413","0.630383408251926","36.75172424316406","0.07218308746814728","0.2393897345930213","5.787647724151611","0.013761628419160845","0.909330109587362","9.451600074768066","0.02091742679476738","0.8536114467228606","13.583282470703123","0.028569161891937256","0.8139137869031183","36.7514762878418","0.07218054682016373","0.5581171096987405"
"elated-puddle-4221","finished","-","","","2025-09-05T15:21:56.000Z","3267","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","32","deterministic","resnet","[4096,4096,4096]","0","0.1","direct_embedding","0.5","0.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.0001","false","20","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","6.142863750457764","0.014644408598542212","0.7952914289439308","9.721624374389648","0.021674036979675293","0.6789207707047653","13.586729049682615","0.02879149094223976","0.635673725128893","36.48223876953125","0.07212566584348679","0.2506946622158083","6.142977237701416","0.014644337818026544","0.903328460285516","9.72163200378418","0.02167050912976265","0.8486169746780251","13.586831092834473","0.02879253216087818","0.8141030073698875","36.48223876953125","0.07212304323911667","0.5622579285641478"
"atomic-water-4681","finished","-","","","2025-09-06T10:38:04.000Z","4220","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","resnet","[4096,4096,4096]","0","0.001","closest_cell_line","1","0.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00001","false","50","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.6545891761779785","0.01357786450535059","0.8109602281393725","9.38192653656006","0.020833607763051987","0.6894345222607421","13.592215538024902","0.028557440266013145","0.6327659393842497","36.388221740722656","0.071475550532341","0.2513480485769063","5.654568672180176","0.013576116412878036","0.9114312425322844","9.381824493408203","0.020829396322369576","0.855025448898992","13.592241287231444","0.02855808101594448","0.8146188008460156","36.38819885253906","0.07147148996591568","0.5636640403235758"
"twilight-field-5479","finished","-","","","2025-09-07T14:08:37.000Z","4801","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","film","[4096,4096,4096]","0.2","1","direct_embedding","1","0.1","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","20","attention_token","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.657503128051758","0.013591433875262736","0.8104761918950887","9.502421379089355","0.021040089428424835","0.6842227767931963","13.59434413909912","0.028605297207832336","0.6301200870430589","35.97639083862305","0.07097633183002472","0.2569166045098286","5.657519817352295","0.013589626178145409","0.9113238992335428","9.502379417419434","0.021035032346844673","0.8527213359483177","13.594260215759276","0.02860626205801964","0.8138240970835352","35.976295471191406","0.07097180187702179","0.5675074191687686"
"eager-dust-5851","finished","-","","","2025-09-08T02:46:13.000Z","3189","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","32","deterministic","film","[2048,2048]","0","1","direct_embedding","0.5","0.1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00001","false","50","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.619340896606445","0.013518174178898336","0.8122547108009821","9.32033348083496","0.020759373903274536","0.689731594809592","13.598108291625977","0.028576448559761047","0.6309346924756871","35.91141128540039","0.070804163813591","0.26094281308556916","5.619358062744141","0.013516100123524666","0.9119482224082396","9.320204734802246","0.02075491100549698","0.8553054544204041","13.598031044006348","0.028577657416462895","0.8138975548138456","35.91130065917969","0.07080066204071045","0.5689033847131328"
"earthy-pine-5040","finished","-","","","2025-09-06T23:45:00.000Z","4166","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","32","deterministic","film","[4096,4096,4096]","0.2","0.0001","concatenated_drug_embeddings","1","0.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","50","mean","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.813952922821045","0.013854853808879852","0.8036310433871313","9.523614883422852","0.021076975390315056","0.6824189768649447","13.599693298339844","0.028590282425284386","0.6294659046515131","34.08115768432617","0.06808257102966309","0.2964926961700578","5.813960552215576","0.013853146694600582","0.9086434996599074","9.52353286743164","0.021071897819638252","0.852065904451689","13.599644660949709","0.02859131246805191","0.813384901043661","34.08106994628906","0.06807884573936462","0.589893782334091"
"woven-puddle-5367","finished","-","","","2025-09-07T10:48:11.000Z","3589","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","1024","deterministic","resnet","[4096,4096,4096]","0.2","0.001","concatenated_drug_embeddings","1","1.5","constant_noise","[1024,1024,1024]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00001","false","50","mean","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.7790350914001465","0.013805941678583622","0.8052334095966537","9.471379280090332","0.021027615293860435","0.6843426584082852","13.617536544799805","0.028673985973000526","0.6288283683314098","36.98712921142578","0.07255610078573227","0.23433632022336104","5.778992652893066","0.013805340975522997","0.9093218195439516","9.47126007080078","0.021023957058787342","0.8532224414747914","13.617456436157228","0.028675977140665054","0.8135801098028521","36.98695373535156","0.07255260646343231","0.5553908594575337"
"ruby-hill-5568","finished","-","","","2025-09-07T17:18:22.000Z","3570","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","film","[4096,4096,4096]","0.2","0.0001","closest_cell_line","1","1","constant_noise","[1024,1024,1024]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.0001","false","50","mean","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","8.338582038879395","0.017966827377676964","0.6939219883175056","26.036075592041016","0.046320393681526184","-0.003054343581845497","13.622939109802246","0.028628386557102203","0.6297122931972545","36.89714050292969","0.07238564640283585","0.2358556043036567","8.338522911071777","0.01796451397240162","0.8657667454786867","26.036298751831055","0.04631510749459267","0.572550024718483","13.622849464416504","0.028630420565605164","0.8135069455677573","36.8968620300293","0.07238345593214035","0.5561596022867719"
"sunny-gorge-5687","finished","-","","","2025-09-07T21:28:47.000Z","3562","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","film","[4096,4096,4096]","0.2","0.1","direct_embedding","1","1.5","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00005","false","50","mean","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.891271591186523","0.01389174535870552","0.8028667655295144","9.40761375427246","0.02085462212562561","0.6884306331256979","13.631706237792969","0.02865963615477085","0.6289888217998021","36.96237564086914","0.07250359654426575","0.2341325498359652","5.891343116760254","0.013889883644878864","0.907717402833292","9.407559394836426","0.020849695429205894","0.8543221751483056","13.631683349609377","0.028660444542765617","0.8133513784784965","36.962406158447266","0.07249974459409714","0.5553643481108265"
"rose-dust-5341","finished","-","","","2025-09-07T09:44:51.000Z","4893","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","film","[4096,4096,4096]","0","1","direct_embedding","0.5","0.1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","20","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.642333984375","0.013559955172240734","0.8112448934388165","9.234503746032717","0.02059852704405785","0.6943475783664935","13.635807991027832","0.028671404346823692","0.6286112556667397","36.01136016845703","0.07102205604314804","0.25765931512831436","5.642343997955322","0.01355783361941576","0.9115619979098858","9.234466552734377","0.02059323340654373","0.8569794638441481","13.635772705078123","0.028671929612755775","0.8132692341392352","36.011260986328125","0.07101844996213913","0.5674847919366732"
"stellar-dragon-4388","finished","-","","","2025-09-06T00:54:13.000Z","3975","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","concatenation","[4096,4096,4096]","0.2","1","closest_cell_line","0.5","0.1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00001","false","20","attention_token","0.1","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.791299343109131","0.01382005214691162","0.804994680264115","9.488154411315918","0.021039240062236782","0.6840921259135031","13.640779495239258","0.02868814207613468","0.6284286435363857","36.94056701660156","0.07246768474578857","0.23523579786173016","5.791341781616211","0.013816649094223976","0.90917012064165","9.488158226013184","0.021032750606536865","0.8529702087553418","13.640850067138672","0.02868751436471939","0.8132358145804064","36.940670013427734","0.07246261835098267","0.5558121709702255"
"brisk-jazz-6469","finished","-","","","2025-09-10T21:42:14.000Z","3994","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","256","deterministic","concatenation","[4096,4096,4096]","0.2","0.0001","direct_embedding","0.5","1.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00005","false","1","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","7.362091541290283","0.02277073822915554","0.6255389312844252","10.909357070922852","0.03160592541098595","0.5136635941030577","13.642412185668944","0.03780888393521309","0.5298977623324692","37.955543518066406","0.09413446485996246","0.09643791791613544","7.36171293258667","0.022768959403038025","0.8639277703975936","10.908860206604004","0.031601857393980026","0.8104523754765748","13.642210006713867","0.03780723735690117","0.7952433218641721","37.95499038696289","0.0941341519355774","0.5157401850852057"
"swift-pine-4445","finished","-","","","2025-09-06T02:52:02.000Z","4041","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","concatenation","[4096,4096,4096]","0.2","0.001","closest_cell_line","1","1.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00005","false","1","mean","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.946052074432373","0.014488542452454569","0.7839162559224131","9.566208839416504","0.02150336280465126","0.6665828044428939","13.644926071166992","0.02883289009332657","0.6165147237713031","37.21412658691406","0.0723683312535286","0.20885042561780753","5.946079730987549","0.014486489817500114","0.903774014138151","9.566170692443848","0.02149839885532856","0.8483097589886891","13.644935607910156","0.028833650052547455","0.8107153536186654","37.21416473388672","0.07236447930335999","0.5480462924318981"
"fearless-oath-4273","finished","-","","","2025-09-05T20:49:36.000Z","4238","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","32","deterministic","film","[4096,4096,4096]","0.2","0.0001","direct_embedding","1","1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.0001","false","50","attention_token","0.1","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.579395771026611","0.01346351020038128","0.8135957904461734","9.213468551635742","0.020544227212667465","0.6955165172589185","13.651317596435549","0.02859990857541561","0.6310796243190374","35.47132873535156","0.07009583711624146","0.27019080189814276","5.579413890838623","0.01346159353852272","0.9125821951559512","9.213427543640137","0.0205393023788929","0.8573121720577082","13.65131664276123","0.028600681573152546","0.8133825801944745","35.4713020324707","0.07009236514568329","0.5740148353660885"
"royal-leaf-5080","finished","-","","","2025-09-07T01:03:24.000Z","3850","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","concatenation","[4096,4096,4096]","0.2","1","closest_cell_line","0.5","1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00001","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.796154975891113","0.013826346956193449","0.8048154660926914","9.50196933746338","0.021059811115264893","0.683524867051452","13.658269882202148","0.02871028520166874","0.6278576437193853","36.94673156738281","0.07247387617826462","0.2349031902749846","5.796180248260498","0.0138248885050416","0.9090978664647844","9.501920700073242","0.021055353805422783","0.8527358987375191","13.658252716064451","0.028711607679724693","0.8129620084583897","36.946563720703125","0.07247087359428406","0.5556816235796893"
"flowing-durian-4680","finished","-","","","2025-09-06T10:36:53.000Z","3937","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","concatenation","[4096,4096,4096]","0","0.1","direct_embedding","1","0.1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.0001","false","50","mean","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.797966480255127","0.013796388171613216","0.8056348756509721","9.476241111755373","0.020999494940042496","0.6853259456126529","13.67060089111328","0.028711095452308655","0.6279705218995499","36.9815673828125","0.07251986861228943","0.23412830395798728","5.797988414764404","0.013794313184916971","0.9091425357345896","9.476173400878906","0.020994186401367188","0.8532606932898147","13.670537948608398","0.028712408617138863","0.8128277372097388","36.9814567565918","0.07251609861850739","0.5552044304173694"
"graceful-monkey-4782","finished","-","","","2025-09-06T14:10:52.000Z","5084","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","1024","deterministic","concatenation","[4096,4096,4096]","0.2","0.001","direct_embedding","1","0.1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.0001","false","50","mean","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.814181327819824","0.013855799101293089","0.8029579808323672","9.483211517333984","0.021000446751713753","0.6838837816777834","13.671317100524902","0.028741084039211273","0.6249723927414508","41.20899963378906","0.08065076917409897","0.036537868389509995","5.814188480377197","0.013852421194314957","0.9084416260632876","9.483189582824709","0.02099438384175301","0.8527091122797135","13.671314239501951","0.02874106541275978","0.812020650702072","41.20922088623047","0.08064711838960648","0.4813744116850977"
"rare-dream-5256","finished","-","","","2025-09-07T06:56:56.000Z","3702","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","resnet","[4096,4096,4096]","0","0.001","closest_cell_line","1","0.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00001","false","1","mean","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","6.284252643585205","0.016162678599357605","0.7940098969474021","9.720174789428713","0.022914132103323936","0.681740087486924","13.679054260253906","0.029910141602158543","0.6346494783706375","36.66974639892578","0.07265022397041321","0.2466960899405597","6.284468650817871","0.016159482300281525","0.9010924716210504","9.720328330993652","0.02290797233581543","0.8484920024949841","13.679274559020996","0.029910000041127205","0.8125517449893028","36.66990661621094","0.07264655828475952","0.5591791204563545"
"avid-waterfall-4808","finished","-","","","2025-09-06T15:00:31.000Z","3653","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","concatenation","[4096,4096,4096]","0","0.1","closest_cell_line","0.5","1","constant_noise","[1024,1024,1024]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00001","false","20","mean","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.885951519012451","0.013995775021612644","0.7994721134278033","9.453116416931152","0.020944546908140182","0.6857522571342669","13.681451797485352","0.028751691803336143","0.6268590205934447","36.97138214111328","0.07251839339733124","0.23406559285177608","5.885976314544678","0.01399332657456398","0.9071704764650066","9.452996253967283","0.020940253511071205","0.8533066391277926","13.681466102600098","0.028751716017723083","0.8125878769965861","36.971282958984375","0.07251447439193726","0.5553217311369103"
"frosty-lake-5199","finished","-","","","2025-09-07T04:52:11.000Z","3027","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","resnet","[4096,4096,4096]","0","0.0001","closest_cell_line","1","0.1","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","50","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.807890892028809","0.01386078167706728","0.8038320412935681","9.52336597442627","0.021127335727214813","0.6818393567681623","13.682063102722168","0.028799062594771385","0.6261634404931119","37.230316162109375","0.072926364839077","0.22823560386212297","5.807888984680176","0.013860540464520454","0.9088129838892584","9.52326488494873","0.021124355494976044","0.8522679511124481","13.682025909423828","0.028800373896956444","0.8125595225929926","37.23017883300781","0.07292298972606659","0.5522815242599491"
"fluent-lake-4700","finished","-","","","2025-09-06T11:05:32.000Z","3707","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","resnet","[4096,4096,4096]","0","0.1","concatenated_drug_embeddings","0.5","0.5","constant_noise","[1024,1024,1024]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.0001","false","20","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","6.253543376922607","0.01495002582669258","0.7929247994365918","9.743335723876951","0.021791089326143265","0.6804806082715396","13.682652473449709","0.02893715724349022","0.6333030550142547","36.56915283203125","0.07222031056880951","0.24411270963925025","6.25369930267334","0.014947803691029549","0.9017984782965092","9.743401527404783","0.02178608626127243","0.8486548019986765","13.682806015014648","0.028938110917806625","0.8125131134681267","36.56925964355469","0.07221673429012299","0.5596661445343631"
"fiery-jazz-6499","finished","-","","","2025-09-10T22:43:55.000Z","3799","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","10","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","256","deterministic","concatenation","[4096,4096,4096]","0","0.001","direct_embedding","0.5","1.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.0001","false","50","attention_token","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","6.465719699859619","0.01974321156740189","0.7516029099925383","9.90614128112793","0.02872532233595848","0.6361608633098208","13.711026191711426","0.03825219348073006","0.5886617112457514","36.50362014770508","0.0949721410870552","0.1760231565443831","6.465441703796387","0.019741486757993695","0.8931398936991369","9.905831336975098","0.02872145175933838","0.83962001566634","13.710721015930176","0.03825078532099724","0.803164642707265","36.50312423706055","0.09497305005788804","0.5402022940951027"
