,pathway,program,gene,cellline,perturbation
1,IFNG,IFNG_program1_down,HLA-C,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,UBA6,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,EPSTI1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PSMB9,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PARP8,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SMG1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GBP5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GBP3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GOLM1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CD74,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PLCH1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,USP15,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TGM2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TOP1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CD2AP,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IRF9,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,AC005515.1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SIPA1L1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LMO7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,WDR25,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SAMD9L,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RBCK1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MOV10,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CTSS,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,AL050403.2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IL15RA,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ATXN7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,FOXP1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,AFF1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRAFD1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IFI16,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IL18BP,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IRF2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HELB,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,OAS2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CD274,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,AC005515.2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RNF19B,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,AF117829.1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MUC4,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TSHZ2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,BACH1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MX1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SAMD9,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SLC9A7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GSAP,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,EFR3A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HERC6,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,FAM111A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HDAC4,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,DENND1A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,BAZ1A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PSMA5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CDC42SE2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CALCOCO2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,BBX,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LGALS3BP,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ETV6,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TDRD7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ARNTL2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRIM38,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GSTK1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,DNAJA1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CASP7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ANKFY1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SPATS2L,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,WDFY1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,DENND4A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,AC016831.7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IFI44L,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MCUB,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CACNA2D1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CADPS2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,UBR2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,USP42,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,VMP1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RFX3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PATL2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SLC12A7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,XPR1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,BTN3A3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,BTN3A1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,NOD1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CSF1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PSMA4,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TBC1D1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HLA-F,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRIM31,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SERPING1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GCH1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CCNL1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MLKL,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRIM26,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,C1S,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,NUDCD1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,OGFR,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PSMA6,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CXCL9,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,NUCB1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,FSTL4,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RIPK2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LINC02328,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRIM14,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PCYT1A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,NBN,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,EXT1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SBNO2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,FMNL2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PARD3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LINS1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,AL157871.4,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PPP1R12A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRANK1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SOD2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ASCC3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MMP25-AS1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HELZ2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GPR158,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PDIA3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MAX,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HAPLN3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,OTUD4,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,DENND5A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ECPAS,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,C5orf15,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LIFR,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,FRMD5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ELOVL7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HIF1A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ETV7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CASP10,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CCDC68,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IFI44,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,APOL3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SLC25A28,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRIM5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SETX,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SLC30A7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RALB,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ARID5B,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PHF11,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,STK3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SPTLC3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRIM44,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RAB27B,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,FNDC3B,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,VRK2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PPA1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,NCOA7,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,NFIX,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LPGAT1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PSMA3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MYO5B,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MCL1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,NRP1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,BATF2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SFMBT2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CNDP2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,USF1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,DRAM1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PSMA2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CUL2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RBM47,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,DNPEP,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HPS3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,UHMK1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GTPBP1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MUC16,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,USP33,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RAB27A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PHC3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MLLT3,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TESK2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PATL1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CXCL11,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,C1RL-AS1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RNF19A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LPP,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,B4GALT5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SLFN5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PSME1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,KARS,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,BTN3A2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CEP162,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ERP44,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IFNAR2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,KIF13A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SCN9A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IGF2BP2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,VPS54,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PSMB2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,POMP,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MBOAT1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,C2orf42,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HK1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LINC01138,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CDCP1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RHBDF2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HSPA5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ZNF267,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RPS6KA5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ZEB1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CPQ,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SPSB1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ACSL5,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,LINC02577,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CXCL10,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,HSD17B12,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,KIF2A,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,SNTB2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,GBP1P1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CYLD,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,MVP,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRIM69,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TNFAIP8,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,CALR,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ZC3H7B,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TRIB2,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ARHGAP6,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,RNF24,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,TMEM140,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,IFI35,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,DOCK4,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,ISG20,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,DNAJC1,MCF7,IFNGR1
1,IFNG,IFNG_program1_down,PARP14,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,WARS,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,STAT1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,RNF213,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IRF1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,NLRC5,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TAP2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GBP1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TAP1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,LAP3,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PARP9,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,APOL6,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,AC116366.3,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,B2M,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,HLA-E,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,XRN1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SP100,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ZC3HAV1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GBP4,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,APOL2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SAMHD1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,STAT2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TAPBP,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GBP2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DPYD,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,VPS13C,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,HLA-B,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,APOL1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SP110,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DTX3L,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ERAP1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PARP12,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ERAP2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,NUB1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DDX60,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,LINC02100,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CFH,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SYNE2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IDO1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ADAR,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CIITA,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,OAS3,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PML,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IFIT3,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DDX58,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ZNFX1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,MYCBP2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,XAF1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,JAK2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PSME2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PLSCR1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ICAM1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DDX60L,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DOCK9,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CASP8,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,UBE2L6,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,AC016831.1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IL15,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SP140L,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,NAMPT,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,STAT3,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TRIM22,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IFIH1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,EIF2AK2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ALPK1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CD47,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,NMI,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TRIM56,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,NEAT1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DGLUCY,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TRIM25,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SMCHD1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,OPTN,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DYNC1H1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,HLA-A,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,HLA-C,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,UBA6,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,EPSTI1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PSMB9,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PARP8,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SMG1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GBP5,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GBP3,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GOLM1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CD74,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PLCH1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,USP15,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TGM2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TOP1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CD2AP,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IRF9,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,AC005515.1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SIPA1L1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,LMO7,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,WDR25,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SAMD9L,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,RBCK1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,MOV10,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CTSS,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,AL050403.2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IL15RA,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ATXN7,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,FOXP1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,AFF1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TRAFD1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IFI16,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IL18BP,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IRF2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,HELB,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,OAS2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CD274,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,AC005515.2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,RNF19B,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,AF117829.1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,MUC4,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TSHZ2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,BACH1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,MX1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SAMD9,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SLC9A7,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GSAP,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,EFR3A,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,HERC6,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,FAM111A,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,HDAC4,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DENND1A,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,BAZ1A,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PSMA5,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CDC42SE2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CALCOCO2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,BBX,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,LGALS3BP,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ETV6,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TDRD7,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ARNTL2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TRIM38,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GSTK1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DNAJA1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CASP7,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,ANKFY1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SPATS2L,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,WDFY1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,DENND4A,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,AC016831.7,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,IFI44L,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,MCUB,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CACNA2D1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CADPS2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,UBR2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,USP42,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,VMP1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,RFX3,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PATL2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SLC12A7,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,XPR1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,BTN3A3,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,BTN3A1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,NOD1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CSF1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PSMA4,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TBC1D1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,HLA-F,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TRIM31,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,SERPING1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,GCH1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CCNL1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,MLKL,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,TRIM26,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,C1S,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,NUDCD1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,OGFR,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,PSMA6,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,CXCL9,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,NUCB1,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,FSTL4,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,RIPK2,MCF7,IFNGR2
1,IFNG,IFNG_program1_down,LINC02328,MCF7,IFNGR2
